species,conifer,crops,hilli,mixed_for,moor_heath,ndvi,pasture,peat,precsea,realmat,scrub,sparse_veg,tempsea,wbann
Lepus_europaeus,-0.697867323,0.511571824,-0.006189676,-0.490400795,-0.343897062,0.286895066,0.779728982,-0.301509071,-1.447114246,0.53113539,-0.425024934,-0.275216281,-1.364359911,-0.402570264
Lepus_europaeus,-0.697867323,-0.653870086,-0.346398953,-0.490400795,-0.343897062,1.047264556,1.191365302,-0.301509071,0.269165465,0.43066719,-0.425024934,-0.275216281,-1.452276932,1.550181763
Lepus_europaeus,-0.697867323,-0.653870086,-0.439682138,-0.490400795,-0.343897062,0.809649213,-0.455179978,4.879970807,-0.834157207,0.279964891,-0.425024934,-0.275216281,-1.834834781,0.021757705
Lepus_europaeus,-0.697867323,-0.653870086,0.915667222,-0.490400795,2.485353364,0.286895066,1.191365302,-0.301509071,-0.588974391,0.003677343,-0.425024934,3.194959875,-0.942001789,0.770949377
Lepus_europaeus,0.514003253,0.511571824,-0.264090302,-0.490400795,-0.343897062,1.37992584,0.368092662,-0.301509071,-0.956748614,0.706954739,-0.425024934,-0.275216281,-1.192684106,0.062537431
Lepus_europaeus,-0.697867323,-0.653870086,-0.307988157,-0.490400795,1.070728151,1.37992584,-0.455179978,-0.301509071,-0.221200167,0.355316041,-0.425024934,-0.275216281,-1.269314483,1.623714716
Lepus_europaeus,2.028841473,-0.653870086,0.421815589,-0.490400795,-0.343897062,0.144325664,1.191365302,-0.301509071,0.514348281,0.55625244,-0.425024934,-0.275216281,-1.374458488,2.979770486
Lepus_europaeus,-0.697867323,-0.653870086,-0.165319781,-0.490400795,-0.343897062,0.857172347,3.249546903,-0.301509071,-1.692297062,0.656720639,-0.425024934,-0.275216281,-1.196842343,0.165554638
Lepus_europaeus,-0.697867323,-0.653870086,-0.412245874,-0.490400795,-0.343897062,1.094788016,1.603001622,-0.301509071,0.023982649,0.43066719,-0.425024934,-0.275216281,-1.453465,1.947724536
Lepus_europaeus,-0.697867323,-0.653870086,-0.209217775,-0.490400795,-0.343897062,1.189833631,2.837910583,-0.301509071,0.146574057,0.631603589,-0.425024934,-0.275216281,-1.440990287,0.845478645
Lepus_europaeus,-0.697867323,-0.653870086,-0.439682138,-0.490400795,3.899978578,1.332403033,-0.455179978,0.849930902,-0.098608759,0.58136949,-0.425024934,-0.275216281,-1.456435169,0.89576338
Lepus_europaeus,-0.697867323,-0.653870086,0.092580706,-0.490400795,-0.343897062,1.237356438,2.014637942,-0.301509071,-1.079340022,0.631603589,-0.425024934,-0.275216281,-1.271690618,0.587204177
Lepus_europaeus,-0.697867323,-0.653870086,-0.340911756,-0.490400795,2.013811627,-0.90118252,2.837910583,-0.301509071,-0.343791575,0.55625244,-0.425024934,-0.275216281,-1.490295103,0.885394444
Lepus_europaeus,-0.697867323,0.511571824,-0.483580131,-0.490400795,-0.343897062,1.332403033,3.249546903,-0.301509071,-0.343791575,1.008359337,-0.425024934,-0.275216281,-1.174863088,-0.321878328
Lepus_europaeus,1.119938541,-0.653870086,0.015759252,-0.490400795,3.42843684,0.476987275,-0.455179978,2.001370875,-0.098608759,0.254847841,-0.425024934,-0.275216281,-1.599597346,2.64692262
Lepus_europaeus,-0.697867323,0.511571824,0.805923276,-0.490400795,-0.343897062,1.237356438,2.014637942,-0.301509071,-0.466382983,0.606486539,-0.425024934,-0.275216281,-1.221791768,0.870302242
Lepus_europaeus,1.119938541,-0.653870086,-0.467118401,-0.490400795,-0.343897062,0.904695807,1.603001622,2.001370875,-1.20193143,0.43066719,-0.425024934,-0.275216281,-1.639397619,0.095824514
Lepus_europaeus,-0.697867323,-0.653870086,0.822384176,-0.490400795,-0.343897062,0.381941007,2.014637942,-0.301509071,0.636939689,0.58136949,2.476721524,-0.275216281,-1.314461061,2.533206941
Lepus_europaeus,1.725873829,-0.653870086,1.941783498,-0.490400795,1.542269889,0.572033217,-0.455179978,-0.301509071,0.269165465,0.254847841,-0.425024934,-0.275216281,-1.391091438,3.314275894
Lepus_europaeus,-0.697867323,-0.653870086,0.15294043,-0.490400795,-0.343897062,-0.045766218,-0.455179978,-0.301509071,0.636939689,0.405550141,-0.425024934,-0.275216281,-1.237830684,2.419314386
Lepus_europaeus,-0.697867323,-0.653870086,-0.412245874,-0.490400795,-0.343897062,0.809649213,-0.455179978,-0.301509071,-0.343791575,0.50601834,-0.425024934,-0.275216281,-1.414852795,0.910317781
Lepus_europaeus,-0.697867323,-0.653870086,-0.406758677,-0.490400795,-0.343897062,1.37992584,2.837910583,-0.301509071,0.023982649,1.008359337,-0.425024934,-0.275216281,-1.439208186,0.11043811
Lepus_europaeus,-0.697867323,-0.653870086,-0.220192308,-0.490400795,-0.343897062,1.332403033,3.249546903,-0.301509071,-0.098608759,0.732071789,-0.425024934,-0.275216281,-1.225355972,1.46946866
Lepus_europaeus,0.514003253,-0.653870086,0.70715234,-0.490400795,3.42843684,0.809649213,-0.455179978,-0.301509071,-1.20193143,-0.046556757,-0.425024934,-0.275216281,-1.424951371,0.332675132
Lepus_europaeus,-0.697867323,-0.653870086,-0.626248507,-0.490400795,-0.343897062,0.286895066,-0.455179978,-0.301509071,-1.079340022,0.631603589,-0.425024934,-0.275216281,-1.376834623,-0.212190788
Lepus_europaeus,0.816970897,-0.653870086,-0.604299579,-0.490400795,-0.343897062,1.094788016,-0.455179978,-0.301509071,-0.343791575,1.033476387,-0.425024934,-0.275216281,-1.304362484,-0.125471443
Lepus_europaeus,-0.697867323,0.511571824,-0.604299579,-0.490400795,-0.343897062,0.524510409,0.368092662,-0.301509071,-1.81488847,0.882774088,-0.425024934,-0.275216281,-1.29307584,-0.562162417
Lepus_europaeus,-0.697867323,-0.653870086,-0.40127148,-0.490400795,-0.343897062,1.189833631,2.014637942,-0.301509071,-0.588974391,1.008359337,-0.425024934,-0.275216281,-1.144567358,-0.390371578
Lepus_europaeus,-0.091932035,-0.653870086,-0.176294314,-0.490400795,-0.343897062,1.427449627,3.249546903,-0.301509071,-0.098608759,0.681837689,-0.425024934,-0.275216281,-1.472474085,0.55415532
Lepus_europaeus,-0.697867323,0.511571824,-0.598812244,-0.490400795,-0.343897062,1.189833631,-0.455179978,-0.301509071,-1.324522838,0.681837689,-0.425024934,-0.275216281,-1.322183502,-0.176643427
Lepus_europaeus,-0.697867323,0.511571824,-0.505529059,-0.490400795,-0.343897062,0.667079811,-0.455179978,-0.301509071,-1.81488847,0.958125237,-0.425024934,-0.275216281,-1.080411694,-0.73268768
Lepus_europaeus,1.725873829,-0.653870086,-0.527478125,-0.490400795,-0.343897062,1.189833631,-0.455179978,2.001370875,0.023982649,0.55625244,-0.425024934,-0.275216281,-1.457029203,1.019992584
Lepus_europaeus,1.725873829,-0.653870086,1.041874836,-0.490400795,-0.343897062,0.476987275,-0.455179978,-0.301509071,0.391756873,0.305081941,-0.425024934,-0.275216281,-1.385151098,3.060116205
Lepus_europaeus,0.816970897,-0.653870086,1.557675534,-0.490400795,2.956895102,0.904695807,-0.455179978,-0.301509071,-0.466382983,0.104145542,-0.425024934,-0.275216281,-1.316243163,1.483561675
Lepus_europaeus,-0.697867323,-0.653870086,-0.247628433,-0.490400795,-0.343897062,0.381941007,-0.455179978,3.152810847,0.391756873,-0.046556757,-0.425024934,-0.275216281,-1.300798281,3.70731282
Lepus_europaeus,0.514003253,-0.653870086,1.063823625,-0.490400795,1.542269889,0.239371606,1.603001622,-0.301509071,0.391756873,0.380433091,-0.425024934,-0.275216281,-1.207534954,1.362539198
Lepus_europaeus,-0.697867323,0.511571824,-0.31896269,-0.490400795,-0.343897062,0.904695807,2.014637942,-0.301509071,-0.834157207,0.606486539,-0.425024934,-0.275216281,-1.40653632,0.045780158
Lepus_europaeus,0.816970897,0.511571824,0.026733785,-0.490400795,-0.343897062,0.001756589,-0.455179978,-0.301509071,-1.447114246,0.405550141,-0.425024934,-0.275216281,-1.48376073,-0.251075648
Lepus_europaeus,-0.697867323,-0.653870086,-0.428707605,-0.490400795,-0.343897062,0.857172347,-0.455179978,-0.301509071,-1.079340022,0.857657038,-0.425024934,-0.275216281,-1.207534954,-0.485494853
Lepus_europaeus,-0.697867323,1.677013735,-0.192756045,-0.490400795,-0.343897062,0.999741748,2.837910583,-0.301509071,-0.466382983,0.43066719,-0.425024934,-0.275216281,-1.439208186,0.891190085
Lepus_europaeus,-0.697867323,-0.653870086,0.537047702,-0.490400795,3.899978578,0.904695807,-0.455179978,1.425650888,0.146574057,0.053911443,-0.425024934,-0.275216281,-1.413664727,3.500081534
Lepus_europaeus,-0.697867323,-0.653870086,0.328532266,-0.490400795,-0.343897062,1.237356438,1.603001622,-0.301509071,-0.466382983,0.656720639,-0.425024934,-0.275216281,-1.267532381,0.87051069
Lepus_europaeus,-0.697867323,0.511571824,-0.516503592,-0.490400795,-0.343897062,0.619556677,1.191365302,-0.301509071,-1.81488847,0.933008187,-0.425024934,-0.275216281,-1.085757999,-0.805707765
Lepus_europaeus,0.816970897,0.511571824,-0.324450026,-0.490400795,-0.343897062,0.857172347,1.191365302,-0.301509071,-1.447114246,0.204613742,-0.425024934,-0.275216281,-1.546134292,0.078247083
Lepus_europaeus,0.514003253,-0.653870086,-0.505529059,2.32578574,-0.343897062,0.904695807,1.191365302,-0.301509071,-0.343791575,1.008359337,-0.425024934,-0.275216281,-1.338816452,-0.063404918
Lepus_europaeus,1.725873829,-0.653870086,-0.428707605,-0.490400795,-0.343897062,1.237356438,0.368092662,-0.301509071,0.146574057,0.405550141,1.509472704,-0.275216281,-1.445742559,1.387762468
Lepus_europaeus,-0.697867323,0.511571824,0.301096141,-0.490400795,-0.343897062,0.809649213,2.426274263,-0.301509071,-1.324522838,0.355316041,-0.425024934,-0.275216281,-1.367924114,-0.174954138
Lepus_europaeus,-0.697867323,-0.653870086,0.399866523,-0.490400795,-0.343897062,0.857172347,-0.455179978,-0.301509071,0.023982649,0.129262592,-0.425024934,-0.275216281,-1.432673812,1.840536399
Lepus_europaeus,-0.697867323,-0.653870086,0.043195515,-0.490400795,-0.343897062,-0.330905348,-0.455179978,-0.301509071,-0.588974391,0.45578424,-0.425024934,-0.275216281,-1.69701891,0.233947431
Lepus_europaeus,-0.697867323,-0.653870086,0.778486597,-0.490400795,1.542269889,0.286895066,1.603001622,-0.301509071,-0.588974391,-0.046556757,-0.425024934,-0.275216281,-0.962198942,0.824079194
Lepus_europaeus,-0.697867323,0.511571824,-0.214704972,-0.490400795,-0.343897062,0.762126405,2.014637942,-0.301509071,-1.324522838,0.330198991,-0.425024934,-0.275216281,-1.394061607,-0.141798008
Lepus_europaeus,-0.697867323,0.511571824,-0.53845252,-0.490400795,-0.343897062,0.857172347,-0.455179978,-0.301509071,-1.692297062,1.033476387,-0.425024934,-0.275216281,-1.087540101,-0.647202698
Lepus_europaeus,-0.697867323,-0.653870086,1.442443699,-0.490400795,0.599186413,0.714602618,0.368092662,-0.301509071,0.269165465,0.48090129,-0.425024934,-0.275216281,-1.446336593,2.972222951
Lepus_europaeus,1.119938541,-0.653870086,0.334019602,-0.490400795,-0.343897062,0.762126405,-0.455179978,-0.301509071,-0.466382983,0.053911443,-0.425024934,-0.275216281,-1.420793134,1.540127111
Lepus_europaeus,-0.697867323,-0.653870086,-0.362860684,-0.490400795,-0.343897062,1.237356438,2.837910583,-0.301509071,-0.588974391,0.606486539,-0.425024934,-0.275216281,-1.208723022,0.661900994
Lepus_europaeus,-0.697867323,-0.653870086,0.915667222,-0.490400795,3.899978578,0.572033217,-0.455179978,-0.301509071,0.269165465,-0.021439707,-0.425024934,0.881509104,-1.221791768,2.772591943
Lepus_europaeus,-0.697867323,-0.653870086,0.355968668,-0.490400795,3.42843684,0.334417874,1.191365302,-0.301509071,0.514348281,0.606486539,-0.425024934,-0.275216281,-1.395843709,3.069471247
Lepus_europaeus,-0.697867323,0.511571824,-0.576863316,-0.490400795,-0.343897062,0.667079811,1.191365302,-0.301509071,-1.324522838,0.958125237,-0.425024934,-0.275216281,-1.114865662,-0.852940944
Lepus_europaeus,-0.697867323,0.511571824,-0.53845252,-0.490400795,-0.343897062,1.332403033,2.014637942,-0.301509071,-0.098608759,0.933008187,-0.425024934,-0.275216281,-1.436238016,0.093376776
Lepus_europaeus,-0.697867323,1.677013735,-0.521990789,-0.490400795,-0.343897062,0.952218614,-0.455179978,-0.301509071,-1.692297062,0.58136949,-0.425024934,-0.275216281,-1.272878686,-0.104211014
Lepus_europaeus,-0.697867323,1.677013735,-0.379322414,1.118848654,-0.343897062,1.237356438,2.014637942,-0.301509071,-1.324522838,0.55625244,-0.425024934,-0.275216281,-1.53662975,-0.294645203
Lepus_europaeus,-0.697867323,-0.653870086,0.493149846,-0.490400795,3.42843684,1.094788016,2.426274263,0.849930902,-0.956748614,0.606486539,-0.425024934,-0.275216281,-1.217633531,0.993076257
Lepus_europaeus,-0.091932035,-0.653870086,-0.390296947,-0.490400795,2.485353364,1.189833631,-0.455179978,3.152810847,0.023982649,0.179496692,-0.425024934,-0.275216281,-1.409506489,2.590304442
Lepus_europaeus,-0.697867323,-0.653870086,-0.406758677,-0.490400795,-0.343897062,-0.663567177,2.837910583,-0.301509071,-0.098608759,0.631603589,1.993097114,-0.275216281,-1.445148525,0.706904213
Lepus_europaeus,-0.697867323,-0.653870086,0.976027084,-0.490400795,3.42843684,0.714602618,-0.455179978,-0.301509071,-0.466382983,-0.147024956,-0.425024934,2.038234489,-1.119617933,1.061054306
Lepus_europaeus,-0.697867323,-0.653870086,0.054170048,-0.490400795,2.485353364,0.667079811,-0.455179978,0.849930902,-0.956748614,-0.272610205,-0.425024934,3.773322567,-1.348915029,0.701578566
Lepus_europaeus,-0.697867323,-0.653870086,-0.384809611,-0.490400795,-0.343897062,0.476987275,-0.455179978,-0.301509071,-1.937479878,0.832539988,-0.425024934,-0.275216281,-1.329905943,-0.470981175
Lepus_europaeus,-0.697867323,0.511571824,-0.55491425,-0.490400795,-0.343897062,-0.520997721,2.837910583,-0.301509071,0.023982649,0.631603589,-0.425024934,-0.275216281,-1.455841136,0.728171279
Lepus_europaeus,-0.697867323,0.511571824,-0.192756045,-0.490400795,-0.343897062,0.524510409,-0.455179978,-0.301509071,-1.324522838,0.55625244,-0.425024934,-0.275216281,-1.495641409,-0.304307714
Lepus_europaeus,-0.697867323,-0.653870086,-0.159832584,-0.490400795,-0.343897062,1.094788016,3.249546903,-0.301509071,-1.447114246,0.907891138,-0.425024934,-0.275216281,-1.098826746,-0.337761088
Lepus_europaeus,-0.697867323,-0.653870086,1.168081066,-0.490400795,-0.343897062,0.762126405,2.014637942,-0.301509071,-0.466382983,0.50601834,-0.425024934,-0.275216281,-1.27644289,1.166249811
Lepus_europaeus,-0.697867323,0.511571824,-0.565888783,1.923473378,-0.343897062,0.714602618,-0.455179978,-0.301509071,-1.81488847,0.907891138,-0.425024934,-0.275216281,-1.122588103,-0.720975671
Lepus_europaeus,-0.091932035,0.511571824,0.591920228,-0.490400795,1.542269889,0.762126405,1.191365302,-0.301509071,-1.20193143,0.229730792,-0.425024934,-0.275216281,-1.301986348,-0.086799875
Lepus_europaeus,1.725873829,0.511571824,-0.598812244,-0.490400795,-0.343897062,1.047264556,-0.455179978,-0.301509071,-0.956748614,0.53113539,-0.425024934,-0.275216281,-1.440990287,-0.529736572
Lepus_europaeus,-0.697867323,-0.653870086,-0.148858051,-0.490400795,2.485353364,1.37992584,-0.455179978,-0.301509071,0.023982649,0.606486539,-0.425024934,-0.275216281,-1.343568723,1.11646772
Lepus_europaeus,-0.697867323,0.511571824,-0.483580131,-0.490400795,-0.343897062,1.142310497,-0.455179978,-0.301509071,-1.569705654,0.983242287,-0.425024934,-0.275216281,-1.211693192,-0.616424165
Lepus_europaeus,-0.697867323,0.511571824,-0.039113136,-0.490400795,-0.343897062,1.189833631,2.837910583,-0.301509071,0.023982649,0.58136949,-0.425024934,-0.275216281,-1.262780109,1.83527533
Lepus_europaeus,-0.697867323,1.677013735,-0.439682138,-0.490400795,-0.343897062,0.762126405,1.603001622,-0.301509071,-1.20193143,0.53113539,-0.425024934,-0.275216281,-1.376240589,-0.202412932
Lepus_europaeus,2.028841473,-0.653870086,0.273659878,-0.490400795,-0.343897062,0.857172347,-0.455179978,-0.301509071,0.146574057,0.279964891,0.542223885,-0.275216281,-1.412476659,3.013079096
Lepus_europaeus,-0.697867323,-0.653870086,0.575458498,1.521161016,-0.343897062,0.714602618,2.837910583,-0.301509071,-0.221200167,0.43066719,-0.425024934,-0.275216281,-1.464157611,1.138575393
Lepus_europaeus,-0.697867323,-0.653870086,-0.598812244,-0.490400795,-0.343897062,0.667079811,-0.455179978,-0.301509071,-1.447114246,1.083710487,-0.425024934,-0.275216281,-1.106549187,-0.662080711
Lepus_europaeus,-0.697867323,0.511571824,-0.286039229,-0.490400795,-0.343897062,0.952218614,-0.455179978,-0.301509071,-1.692297062,0.706954739,-0.425024934,-0.275216281,-1.241988922,-0.372089334
Lepus_europaeus,-0.697867323,-0.653870086,0.010272055,-0.490400795,3.42843684,0.762126405,-0.455179978,2.001370875,-1.20193143,-0.046556757,-0.425024934,-0.275216281,-1.443960457,0.33000908
Lepus_europaeus,-0.697867323,0.511571824,-0.450656671,-0.490400795,-0.343897062,-0.330905348,1.191365302,-0.301509071,-1.20193143,0.55625244,-0.425024934,-0.275216281,-1.66375301,-0.020581793
Lepus_europaeus,-0.697867323,-0.653870086,-0.373835217,-0.490400795,-0.343897062,-0.140812813,-0.455179978,-0.301509071,-1.81488847,1.184178686,-0.425024934,-0.275216281,-1.087540101,-0.566398645
Lepus_europaeus,2.028841473,-0.653870086,0.410841056,-0.490400795,-0.343897062,0.381941007,-0.455179978,-0.301509071,0.391756873,0.204613742,-0.425024934,-0.275216281,-1.350103097,3.546748389
Lepus_europaeus,-0.697867323,-0.653870086,-0.044600472,-0.490400795,-0.343897062,0.857172347,3.249546903,-0.301509071,-0.466382983,0.43066719,-0.425024934,-0.275216281,-1.271690618,0.366293185
Lepus_europaeus,-0.697867323,0.511571824,-0.648197573,-0.490400795,-0.343897062,0.904695807,2.014637942,-0.301509071,-1.81488847,0.832539988,-0.425024934,-0.275216281,-1.3536673,-0.572513595
Lepus_europaeus,0.514003253,-0.653870086,0.163914963,-0.490400795,-0.343897062,0.714602618,-0.455179978,-0.301509071,0.146574057,0.656720639,-0.425024934,-0.275216281,-1.612072058,2.499939231
Lepus_europaeus,-0.697867323,0.511571824,-0.395784144,-0.490400795,-0.343897062,1.332403033,3.249546903,-0.301509071,-0.343791575,1.008359337,-0.425024934,-0.275216281,-1.354855368,0.787555248
Lepus_europaeus,-0.697867323,0.511571824,-0.390296947,-0.490400795,-0.343897062,0.572033217,1.191365302,-0.301509071,-0.711565799,0.983242287,-0.425024934,-0.275216281,-1.199812513,0.669571947
Lepus_europaeus,-0.697867323,-0.653870086,-0.478092934,-0.490400795,-0.343897062,0.572033217,-0.455179978,-0.301509071,-0.588974391,1.033476387,-0.425024934,-0.275216281,-1.209317056,0.597922918
Lepus_europaeus,-0.697867323,-0.653870086,-0.445169335,-0.490400795,-0.343897062,1.332403033,1.191365302,-0.301509071,-0.343791575,1.058593437,-0.425024934,-0.275216281,-1.361389741,0.764324968
Lepus_europaeus,-0.697867323,-0.653870086,-0.088498327,-0.490400795,-0.343897062,1.237356438,3.249546903,-0.301509071,-0.221200167,0.958125237,-0.425024934,-0.275216281,-1.309114756,1.014899062
Lepus_europaeus,-0.697867323,-0.653870086,0.312070536,-0.490400795,-0.343897062,0.999741748,3.249546903,-0.301509071,-0.466382983,0.606486539,-0.425024934,-0.275216281,-1.082193796,1.311073017
Lepus_europaeus,-0.697867323,-0.653870086,0.421815589,-0.490400795,1.542269889,0.904695807,1.191365302,-0.301509071,-0.098608759,0.983242287,1.509472704,-0.275216281,-1.301392315,1.132720914
Lepus_europaeus,-0.091932035,-0.653870086,0.635818083,1.118848654,-0.343897062,1.047264556,1.191365302,-0.301509071,-0.466382983,0.631603589,-0.425024934,-0.275216281,-1.067936981,1.134105065
Lepus_europaeus,-0.697867323,-0.653870086,-0.329937223,-0.490400795,-0.343897062,1.332403033,1.191365302,-0.301509071,-0.098608759,0.983242287,-0.425024934,-0.275216281,-1.407724387,0.151995838
Lepus_europaeus,-0.697867323,-0.653870086,-0.198243242,-0.490400795,-0.343897062,1.284879899,3.249546903,-0.301509071,-0.834157207,0.706954739,-0.425024934,-0.275216281,-1.219415633,0.408855302
Lepus_europaeus,-0.697867323,0.511571824,-0.121421788,-0.490400795,-0.343897062,1.37992584,2.837910583,-0.301509071,-0.098608759,0.983242287,-0.425024934,-0.275216281,-1.485542832,0.625600207
Lepus_europaeus,-0.697867323,-0.653870086,0.350481332,-0.490400795,3.42843684,1.237356438,-0.455179978,-0.301509071,-0.466382983,0.355316041,-0.425024934,-0.275216281,-1.086946067,1.355643912
Lepus_europaeus,-0.697867323,0.511571824,0.745563414,-0.490400795,-0.343897062,1.332403033,2.837910583,-0.301509071,-0.588974391,0.732071789,-0.425024934,-0.275216281,-1.14040912,0.708764456
Lepus_europaeus,0.514003253,-0.653870086,0.383404793,-0.490400795,2.013811627,0.809649213,-0.455179978,-0.301509071,-0.221200167,0.48090129,-0.425024934,-0.275216281,-1.092886406,1.543709834
Lepus_europaeus,-0.697867323,0.511571824,-0.275064696,-0.490400795,-0.343897062,1.094788016,1.603001622,-0.301509071,-0.466382983,0.807422938,-0.425024934,-0.275216281,-1.181991495,0.870090566
Lepus_europaeus,-0.697867323,-0.653870086,0.888231928,-0.490400795,-0.343897062,1.284879899,2.014637942,-0.301509071,-0.343791575,0.405550141,-0.425024934,-0.275216281,-1.133874747,1.312827424
Lepus_europaeus,-0.697867323,-0.653870086,0.416328254,-0.490400795,3.42843684,1.237356438,-0.455179978,-0.301509071,-0.098608759,0.380433091,-0.425024934,-0.275216281,-1.188525868,1.879338202
Lepus_europaeus,-0.697867323,-0.653870086,0.1364787,-0.490400795,-0.343897062,1.570019029,3.249546903,-0.301509071,-0.098608759,0.857657038,-0.425024934,-0.275216281,-1.706523453,0.594049232
Lepus_europaeus,-0.697867323,-0.653870086,-0.280552032,-0.490400795,-0.343897062,1.142310497,2.837910583,-0.301509071,-0.956748614,0.706954739,-0.425024934,-0.275216281,-1.248523295,0.205248175
Lepus_europaeus,-0.697867323,-0.653870086,-0.269577499,-0.490400795,-0.343897062,1.142310497,2.837910583,-0.301509071,-0.343791575,0.55625244,-0.425024934,-0.275216281,-1.247929261,1.193906648
Lepus_europaeus,-0.697867323,-0.653870086,0.114529772,-0.490400795,-0.343897062,1.094788016,3.249546903,-0.301509071,-0.221200167,0.882774088,-0.425024934,-0.275216281,-1.66375301,0.868106544
Lepus_europaeus,0.816970897,-0.653870086,0.355968668,-0.490400795,-0.343897062,1.189833631,1.191365302,-0.301509071,-0.343791575,0.857657038,0.542223885,-0.275216281,-1.516432596,0.800063914
Lepus_europaeus,-0.697867323,-0.653870086,0.71264023,-0.490400795,-0.343897062,1.047264556,3.249546903,-0.301509071,-0.343791575,0.933008187,1.025848295,-0.275216281,-1.632269212,0.54244367
Lepus_europaeus,0.514003253,-0.653870086,0.15294043,-0.490400795,-0.343897062,1.189833631,1.191365302,-0.301509071,-0.221200167,0.631603589,-0.425024934,-0.275216281,-1.394061607,1.257375981
Lepus_europaeus,-0.697867323,0.511571824,0.70715234,-0.490400795,-0.343897062,1.094788016,3.249546903,-0.301509071,-0.343791575,0.807422938,-0.425024934,-0.275216281,-1.441584321,0.797468898
Lepus_europaeus,0.816970897,-0.653870086,0.970540579,-0.490400795,0.599186413,1.047264556,-0.455179978,-0.301509071,-0.221200167,0.606486539,-0.425024934,-0.275216281,-1.499799646,1.290660911
Lepus_europaeus,-0.697867323,0.511571824,0.174889496,-0.490400795,-0.343897062,1.237356438,3.249546903,-0.301509071,-1.079340022,0.706954739,-0.425024934,-0.275216281,-1.312084925,0.038464211
Lepus_europaeus,-0.697867323,0.511571824,-0.11593459,-0.490400795,-0.343897062,1.189833631,3.249546903,-0.301509071,-1.079340022,0.656720639,-0.425024934,-0.275216281,-1.294263907,0.079330402
Lepus_europaeus,-0.697867323,-0.653870086,-0.631735704,-0.490400795,-0.343897062,-0.235859407,3.249546903,-0.301509071,-0.221200167,0.983242287,-0.425024934,-0.275216281,-1.747511794,0.226919221
Lepus_europaeus,-0.697867323,-0.653870086,0.493149846,-0.490400795,2.013811627,1.189833631,1.191365302,-0.301509071,-0.221200167,0.706954739,-0.425024934,-0.275216281,-1.68038596,0.64993013
Lepus_europaeus,-0.697867323,-0.653870086,-0.236654038,-0.490400795,-0.343897062,0.999741748,2.837910583,-0.301509071,-0.466382983,0.681837689,-0.425024934,-0.275216281,-1.363765877,0.81911232
Lepus_europaeus,0.514003253,0.511571824,-0.104960057,-0.490400795,-0.343897062,0.999741748,2.014637942,-0.301509071,-0.343791575,0.606486539,-0.425024934,-0.275216281,-1.372082352,0.898391044
Lepus_europaeus,-0.697867323,0.511571824,-0.445169335,-0.490400795,-0.343897062,1.094788016,1.191365302,-0.301509071,-0.466382983,0.48090129,-0.425024934,-0.275216281,-1.337628384,1.045812137
Lepus_europaeus,-0.697867323,1.677013735,0.789460992,-0.490400795,-0.343897062,1.332403033,2.014637942,-0.301509071,-0.834157207,0.380433091,-0.425024934,-0.275216281,-1.292481806,0.684490502
Lepus_europaeus,-0.697867323,-0.653870086,-0.000702478,-0.490400795,1.542269889,1.237356438,2.837910583,-0.301509071,-0.221200167,0.732071789,-0.425024934,-0.275216281,-1.678009824,0.693845542
Lepus_europaeus,-0.697867323,-0.653870086,0.652279814,-0.490400795,2.485353364,1.284879899,-0.455179978,3.152810847,-0.588974391,0.204613742,-0.425024934,-0.275216281,-1.252087499,1.250713182
Lepus_europaeus,1.725873829,-0.653870086,0.613869156,-0.490400795,-0.343897062,1.189833631,1.191365302,-0.301509071,-0.343791575,0.732071789,-0.425024934,-0.275216281,-1.405348252,0.548855864
Lepus_europaeus,-0.697867323,-0.653870086,-0.65368477,-0.490400795,-0.343897062,1.284879899,2.426274263,-0.301509071,-0.221200167,0.983242287,-0.425024934,-0.275216281,-1.683950163,0.289649479
Lepus_europaeus,-0.697867323,-0.653870086,-0.532965322,-0.490400795,-0.343897062,1.332403033,1.191365302,-0.301509071,-0.343791575,0.305081941,-0.425024934,-0.275216281,-1.319807366,1.236376201
Lepus_europaeus,-0.697867323,-0.653870086,0.1364787,-0.490400795,-0.343897062,1.37992584,3.249546903,-0.301509071,-0.711565799,0.631603589,-0.425024934,-0.275216281,-1.37030025,0.287358346
Lepus_europaeus,-0.697867323,1.677013735,-0.40127148,-0.490400795,-0.343897062,1.094788016,2.014637942,-0.301509071,-0.956748614,0.757188838,-0.425024934,-0.275216281,-1.432079778,-0.100239383
Lepus_europaeus,-0.697867323,-0.653870086,-0.43419494,-0.490400795,-0.343897062,1.427449627,3.249546903,-0.301509071,-0.343791575,0.857657038,-0.425024934,-0.275216281,-1.458217271,0.204717727
Lepus_europaeus,-0.697867323,0.511571824,-0.489067329,-0.490400795,-0.343897062,1.37992584,3.249546903,-0.301509071,-0.711565799,0.606486539,-0.425024934,-0.275216281,-1.362577809,0.240336664
Lepus_europaeus,0.816970897,-0.653870086,2.61671361,0.314223929,-0.343897062,-0.045766218,-0.455179978,-0.301509071,-1.692297062,-0.473546604,-0.425024934,2.038234489,-0.809532223,1.244608638
Lepus_europaeus,-0.091932035,-0.653870086,1.815575884,-0.490400795,-0.343897062,-0.093290005,-0.455179978,-0.301509071,-1.692297062,-0.724717103,-0.425024934,-0.275216281,-0.817848698,1.454179489
Lepus_europaeus,-0.697867323,-0.653870086,0.67422888,-0.490400795,-0.343897062,-0.045766218,-0.455179978,-0.301509071,-1.692297062,-1.277292199,-0.425024934,-0.275216281,-0.838045852,1.899173757
