ltt.pc1,ltt.pc2,ltt.pc3,ltt.pc4,ltv.pc1,ltv.pc2,ltv.pc3,ltv.pc4,ltsy.pc1,ltsy.pc2,ltsy.pc3,ltsy.pc4,ltsco.pc1,ltsco.pc2,ltsco.pc3,ltsco.pc4,lth.pc1,lth.pc2,lth.pc3,lth.pc4
0.796628366,2.163799336,-0.382513513,-0.39689436,-1.579016983,3.886537063,2.104394893,-1.661717582,1.586201996,-0.561183494,1.227081788,0.066592718,-1.839157296,4.201521966,-0.049051427,-2.366129704,,,,
1.843073454,0.435055782,0.085774918,1.607517325,-1.366552479,2.562914644,2.070780085,-0.481843239,0.504537618,-0.904286739,-0.880212668,-0.54057681,-1.92866274,0.819556002,-0.375540166,0.600489236,,,,
-0.664133943,1.052353836,0.392782632,-0.578064422,-1.569991767,3.029585542,1.444919909,0.081710617,0.504537618,-0.904286739,-0.880212668,-0.54057681,-1.688870402,3.142266685,0.12460722,-1.603537263,,,,
-0.852284358,1.948263481,0.507249105,-0.901898162,-1.763060914,4.120777053,1.504441847,0.088667315,0.988320834,-0.4035335,1.128060976,0.362840427,-1.785357079,4.281739014,0.044478556,-2.429306823,,,,
-0.852284358,1.948263481,0.507249105,-0.901898162,-1.400363768,1.578644127,1.003105537,0.054851288,0.988320834,-0.4035335,1.128060976,0.362840427,-1.838081458,4.535403877,0.233558764,-2.515759573,,,,
1.003691188,-0.710958693,-0.952428014,-0.649040454,-1.51207608,1.327901186,0.502778913,0.03789539,1.150421252,-0.461902602,1.040696508,0.338765057,-1.755589885,2.03433393,0.954755725,-0.19075341,,,,
2.206427501,-0.683858181,1.044450054,-0.39955304,-1.727550977,2.151298871,1.216769273,-0.309577808,1.150421252,-0.461902602,1.040696508,0.338765057,-1.76415681,3.286488528,0.311385257,-1.668102218,,,,
1.711642841,-1.160941828,-0.606332664,-1.362729047,-1.52002036,2.215488064,1.572130061,-0.01848339,-0.247620102,-0.489985876,-1.297485142,-2.509029777,-1.76415681,3.286488528,0.311385257,-1.668102218,,,,
1.734878865,-0.72793395,-0.191031069,-1.023111849,-1.52002036,2.215488064,1.572130061,-0.01848339,0.978189724,-0.414296779,1.140089676,0.364219505,-2.207388644,0.67333603,0.562651745,0.25794082,,,,
0.879661491,-0.679812152,-0.624342506,-0.473675925,-1.51248895,4.596233689,1.552112825,-0.841162385,1.284181319,-0.442766818,1.604605053,0.890344392,-3.191416257,-1.847956,-2.097789243,-1.586940108,,,,
-0.85494865,1.818776207,0.384599929,-0.834879586,-1.51248895,4.596233689,1.552112825,-0.841162385,1.284181319,-0.442766818,1.604605053,0.890344392,-2.186659429,0.604040413,0.267877417,1.424192457,,,,
-0.85494865,1.818776207,0.384599929,-0.834879586,-1.395186306,2.506565954,1.895420533,-0.121121597,1.439282472,-0.453980681,1.550607069,1.041822748,-2.895721554,-3.630422115,-2.635214097,-3.206275343,,,,
1.477949873,-0.877324677,0.084301436,-0.924654435,-1.360970645,2.965859615,3.5838954,-0.011839017,1.439282472,-0.453980681,1.550607069,1.041822748,-1.817381649,0.514831894,0.797994321,2.05635882,,,,
1.218011691,-1.198115155,-1.215765037,-1.310706862,-0.75971655,1.792473948,2.657230082,-0.471217732,1.258912723,-0.169885723,0.060462071,1.816065153,-1.817381649,0.514831894,0.797994321,2.05635882,,,,
1.489308558,-1.321758209,-0.534348346,-0.651953028,-1.574177587,3.177194481,1.84621486,0.256869066,1.258912723,-0.169885723,0.060462071,1.816065153,-2.317571846,-0.101130579,-0.173098086,0.497008926,,,,
2.276677599,-0.8719135,1.139302141,0.291977117,-0.754416562,1.420192101,1.363925666,-1.104094287,1.452768698,-0.660505158,1.725397106,1.022689676,-2.317571846,-0.101130579,-0.173098086,0.497008926,,,,
2.321231709,0.924828283,-0.403739964,1.814615485,-1.163482311,2.033788513,1.194276916,-0.684071854,1.452768698,-0.660505158,1.725397106,1.022689676,-2.41647083,1.102456242,-0.755571403,0.958878269,,,,
2.037123465,-0.58084252,0.997628976,-0.228589446,-1.510425393,2.948513896,0.206288645,0.064564192,0.932281266,-0.870384658,0.175663666,-0.226762458,-1.809854316,3.646163144,0.039959214,-2.120634351,,,,
-1.704803192,4.491317385,-0.082791306,-0.7674308,-1.608107993,3.89825042,0.147939486,-0.791610657,0.932281266,-0.870384658,0.175663666,-0.226762458,-1.770896958,3.849035937,-0.271340383,-2.246761686,,,,
-1.704803192,4.491317385,-0.082791306,-0.7674308,-1.608107993,3.89825042,0.147939486,-0.791610657,0.980427783,-0.831952167,0.159047802,-0.240385011,-3.157657524,-1.476549134,-1.608453938,-0.626839533,,,,
-1.704803192,4.491317385,-0.082791306,-0.7674308,-1.117236524,2.355552602,1.399510484,-0.843786142,0.980427783,-0.831952167,0.159047802,-0.240385011,-3.570115625,-3.781616373,-2.259675724,-2.453611696,,,,
1.542522688,-0.100551618,-2.3598899,0.786970187,-1.431469469,3.074316552,1.29726085,0.097503159,0.764156709,-0.910692913,-0.135765258,-0.324008714,-3.570115625,-3.781616373,-2.259675724,-2.453611696,,,,
2.219618434,-0.61615546,1.035111872,-0.018629458,-0.994261107,2.226732518,2.520412695,0.02631215,1.5201649,-0.609929788,1.711168842,1.003464466,-1.697425497,3.704819684,-0.413998961,-2.216089748,,,,
2.102833541,-0.649010721,0.727024165,-0.564464745,-1.322026754,3.187254711,1.440703168,0.158516415,1.5201649,-0.609929788,1.711168842,1.003464466,-1.244100091,1.355768051,0.956779842,0.623386666,,,,
1.738112107,0.714849026,1.600233596,-0.152550414,-1.673731184,3.637954321,0.384407395,-0.605060107,1.623270268,-0.709998517,1.61148016,0.688542706,-1.723428117,2.135304494,-0.449395237,0.440842698,,,,
1.738112107,0.714849026,1.600233596,-0.152550414,-1.205251157,0.631689105,0.452686326,-0.089507959,1.425633451,-0.570375722,1.574811552,0.781272445,-1.91580001,1.417410709,-1.065306748,0.882137488,,,,
1.738112107,0.714849026,1.600233596,-0.152550414,-0.218685781,0.873061353,1.71988157,0.011957685,1.425633451,-0.570375722,1.574811552,0.781272445,-1.35765344,2.612305633,-1.334239681,2.416515429,,,,
2.385973655,-1.100022904,0.98766456,-0.556381005,0.283913011,2.257680901,2.636375508,0.049841771,1.172214542,-0.50112262,1.089577942,0.332093289,-1.35765344,2.612305633,-1.334239681,2.416515429,,,,
1.20494369,1.014561057,-1.627208779,0.040618245,-0.383300639,2.190400165,2.349664551,-0.07492076,1.172214542,-0.50112262,1.089577942,0.332093289,-0.96717511,0.311569179,1.180472097,1.038190266,,,,
1.554516564,-0.666040128,0.231949208,0.07525927,-0.706979372,4.344716391,-0.01109261,-2.702928217,1.341682337,-0.520529632,1.215339333,0.749264793,-1.715903594,3.736855128,-1.648430934,2.402328684,,,,
2.373273415,0.194496234,2.056322882,0.873346017,0.073435056,1.630310381,2.547131367,-0.328538124,1.341682337,-0.520529632,1.215339333,0.749264793,-1.858214098,2.327171879,-1.076734397,0.852050854,,,,
1.925169736,1.450439869,-3.107223924,3.026102365,-0.569935057,3.91269343,-0.313915701,-2.584484147,1.649600192,-0.884870562,1.111533402,0.042183132,-1.909143901,3.239762336,-1.122952696,-0.317194254,,,,
1.382946721,-0.908202937,-0.509366323,-0.934785281,0.11310023,3.846804252,2.835678132,-2.263349168,1.649600192,-0.884870562,1.111533402,0.042183132,-1.756392243,-0.152827112,1.392883064,0.713262911,,,,
1.160511767,-0.733066167,-1.068129795,-0.653255081,0.231362527,0.450936614,2.492072679,0.457196413,1.117791942,-0.875868914,0.735150772,-0.068937121,-1.938577381,1.934696256,-1.111993383,0.900580214,,,,
1.642810914,-0.385416626,1.173123697,-0.001561035,0.091096135,3.335860392,1.755684359,-0.861193068,1.117791942,-0.875868914,0.735150772,-0.068937121,-2.105782185,4.688135334,-1.18887236,-1.47254438,,,,
1.572381691,0.134373544,-1.012411473,2.801024451,-0.77325273,3.042928928,0.648005376,-0.344695222,1.661053798,-0.60320107,1.647646316,1.281715501,-1.849440083,1.807883478,-1.192130485,0.913929964,,,,
2.248128334,-0.009533645,1.913565751,0.928704602,-0.569809417,3.447365863,2.529472913,-0.19686955,1.661053798,-0.60320107,1.647646316,1.281715501,-0.874429163,1.453616119,1.407398643,1.29751061,,,,
2.373676016,0.389265998,1.462839233,0.60857263,-0.898631018,3.831443573,1.293709527,-0.640140443,1.747859438,-0.671574988,1.544480642,0.858495974,-1.018873202,1.143175334,1.330235413,0.869965721,,,,
2.373676016,0.389265998,1.462839233,0.60857263,-0.980654068,3.641174069,0.829839778,-1.210109562,1.375460146,-0.533695118,1.406927001,0.811066948,-1.767824283,1.677387225,-0.331133401,0.443620793,,,,
-1.5108641,1.81018545,0.469432596,-0.934810287,-0.836982814,2.530854558,3.390509086,-1.441799432,0.795284044,0.6404336,-0.244414723,0.481894718,-1.835654895,3.270380271,-1.09712028,-0.927103195,,,,
-1.5108641,1.81018545,0.469432596,-0.934810287,0.94596544,2.652752741,2.518245412,-0.075217185,0.795284044,0.6404336,-0.244414723,0.481894718,-1.615289187,3.355278983,-0.003612986,-0.904646924,,,,
1.193981381,-1.178838245,-0.331232066,-0.782611465,-0.321616036,2.281892172,2.265901678,-0.250601183,0.990869548,-0.514344423,0.56121713,0.18125848,-1.968023838,4.245345628,-0.445773979,-1.832730618,,,,
2.028943104,1.383860199,-1.384883281,0.287433912,-0.027372918,3.445374777,3.708305473,-0.271503317,0.990869548,-0.514344423,0.56121713,0.18125848,-1.019122649,1.063585995,1.600217837,2.191744042,,,,
1.278047719,1.269902008,-2.29607492,0.469604859,0.367013581,2.021145805,2.796006543,0.472556675,1.278920529,-0.492804767,0.996595163,0.318457389,-1.848029531,1.829446523,-1.221185435,0.93197785,,,,
2.090700052,-0.362356322,1.4537506,0.596816814,-1.035320135,3.30568708,1.350147843,-0.607503007,1.718773835,-0.281793442,0.484879257,2.312229528,-1.251628578,0.611502669,1.011639846,0.322521979,,,,
1.416323984,-0.380015571,-0.033767857,-0.443920874,-0.271024356,4.182069724,1.567439089,-2.038617471,1.718773835,-0.281793442,0.484879257,2.312229528,-1.406339654,-0.374331079,1.827617861,1.024799551,,,,
1.416323984,-0.380015571,-0.033767857,-0.443920874,-0.530236685,3.163897607,2.704720183,-0.807288983,1.550090281,-0.559136796,1.493584188,1.045043856,-1.603398842,2.015407594,-0.074936996,0.913138552,,,,
1.584087535,-0.721373207,0.603705733,-0.166607108,0.279968073,2.222860656,2.626761296,-0.361707667,1.550090281,-0.559136796,1.493584188,1.045043856,-2.25616758,-0.743014496,1.23253406,1.043397903,,,,
-0.044754006,3.400231022,-0.117440221,-0.380321116,-0.363931857,2.729277704,2.247064734,-0.242826215,0.84923172,-0.623055337,0.436137429,-0.308310392,-2.036668659,5.124273176,-0.515734973,-1.339072381,,,,
1.502791626,-1.387802023,-0.185558283,-1.105780873,0.994757092,1.43064458,2.07058292,-0.246387855,1.599540412,-0.416319574,1.546942314,0.824557955,-2.041426786,4.882597131,0.423249399,-1.186369196,,,,
0.594253478,3.831798992,-1.709400234,0.281889911,0.312338419,0.925428706,1.95569052,-0.04237059,2.003603119,-0.338098283,1.874992827,0.514939204,-1.055431999,0.716575341,1.959330292,0.394162143,,,,
2.25981075,-0.489328213,1.484478995,0.55060858,-0.104441952,2.14710233,1.231285989,-0.072499968,2.003603119,-0.338098283,1.874992827,0.514939204,-2.072829946,2.083679281,-0.894911006,0.818857686,,,,
2.221456227,-0.558418858,1.089005506,-0.424599901,-0.240535203,1.386874072,2.105029179,-0.239798823,1.282106948,-0.09367778,1.225488966,0.224059816,-2.113104461,3.124545631,-0.964076141,-0.332181887,,,,
2.320247816,0.835980536,0.164906546,1.872058147,-0.19562934,2.832862551,2.568837733,-0.538912131,1.282106948,-0.09367778,1.225488966,0.224059816,-2.003198912,-0.942338422,0.299208965,0.198509117,,,,
2.128053905,-1.33992155,0.092691043,-0.511362853,-0.071981715,2.56947622,-0.216675406,-0.209998719,1.197225528,-0.510454063,0.85985719,0.658303076,-2.113104461,3.124545631,-0.964076141,-0.332181887,,,,
0.795183615,3.40130997,-1.896562915,-0.867072769,-0.546230875,3.318380176,2.52981329,-0.728419261,1.523658361,-0.67441259,0.509175065,-0.157751104,-2.113104461,3.124545631,-0.964076141,-0.332181887,,,,
0.795183615,3.40130997,-1.896562915,-0.867072769,-0.356624398,2.696042219,3.585536915,-1.190776024,1.523658361,-0.67441259,0.509175065,-0.157751104,-2.113104461,3.124545631,-0.964076141,-0.332181887,,,,
1.89063562,-0.293920476,0.936116026,0.147541755,-0.581398406,0.804867511,1.788962191,-0.09065598,1.071349241,-0.710860106,-0.122279961,-0.424073445,-2.215960471,-1.748787256,-1.247848997,-1.210313835,,,,
1.320195964,0.289648312,-0.766599161,-0.840889803,-0.068638114,2.502347208,2.253991078,0.29755725,1.071349241,-0.710860106,-0.122279961,-0.424073445,-2.215960471,-1.748787256,-1.247848997,-1.210313835,,,,
1.80901147,-0.261043026,0.928860438,0.181000114,0.188814434,2.249490853,1.466505108,-0.438398514,1.270079863,-0.453163505,1.067383251,0.314915138,-0.824290129,1.272456724,1.585964592,1.357276858,,,,
1.885086073,0.704995384,1.084419787,-0.25600844,-0.366149842,3.417639425,0.23338646,-1.468996127,1.404880157,-0.408422182,0.453320815,-0.607526809,-2.392934022,2.526340138,-0.916534162,-0.196616684,,,,
1.772848809,-0.208270621,1.032202806,0.146225258,0.328885691,1.801056629,2.200256496,-0.177463475,1.404880157,-0.408422182,0.453320815,-0.607526809,-1.521772974,1.055089439,0.601027277,0.74965948,,,,
1.716585581,0.044757131,1.064540553,0.135092498,0.974460955,1.906849449,2.973832992,0.645174383,2.03210753,0.224367887,-0.349682552,2.035637304,-1.287149051,-0.099486011,1.982227237,1.275079887,,,,
2.023186404,-0.590817849,0.772327248,-0.740669045,-0.086567298,2.11165163,2.871248221,0.399804049,2.142640067,-0.217182597,1.557577668,0.958263054,-1.787346531,0.306445376,0.846464829,0.800852448,,,,
-0.789441272,3.43510588,-0.156056155,-0.068895129,-1.183852896,0.356506506,0.893011544,-0.494126828,1.744804104,-0.608315491,1.021969959,0.392429078,-0.956444714,0.637199448,1.333483268,0.384838091,,,,
1.853698126,-0.398883947,-1.00656582,1.525596564,0.510610404,3.770526769,1.810303326,-1.542941348,1.744804104,-0.608315491,1.021969959,0.392429078,-1.571879383,1.486392275,0.558137965,0.924127818,,,,
2.39890028,0.720049441,0.950406281,0.246709996,-0.516370893,1.773171828,0.5725785,-0.307270681,0.553056567,-0.471791437,0.81676159,-0.084959211,-1.68584711,3.45029392,-1.000281142,-1.60944426,,,,
2.39890028,0.720049441,0.950406281,0.246709996,0.926093907,2.270481006,2.496350524,0.633657856,1.173977179,-0.494914591,1.05051954,0.32652032,-2.069864438,1.390470958,-0.14254688,1.020260103,,,,
2.190215179,0.139287255,0.938742436,0.051983312,-0.476268543,2.616256995,0.456957036,-0.311122046,1.154449587,-0.495157864,1.094912185,0.333013587,-1.147410658,1.556431945,-1.938252057,3.140128124,,,,
-0.229044812,4.317703937,0.529994676,-0.645075424,0.602358358,1.287585815,2.144857934,-0.072889163,0.633279997,0.285164227,1.035932654,-0.090984186,-1.248898358,0.351657856,2.593187328,1.145531759,,,,
-0.229044812,4.317703937,0.529994676,-0.645075424,-0.335232525,3.265315614,2.881041848,-0.661778128,-0.233865468,-0.674864766,1.499846126,0.640294005,-1.814259818,2.198680812,-0.135947148,0.997312411,,,,
1.529127699,-0.300201299,-1.144615321,2.008753572,0.224736851,2.69762296,2.996477054,-0.045716752,-0.093842062,-0.59137305,1.410565621,0.622293145,-1.77407315,2.037929746,0.009842496,0.921300656,,,,
1.730867244,-0.746544063,0.622098101,-0.214076307,-0.682860008,2.338939232,1.488620542,-0.082002822,-0.762394713,-0.839083196,-0.474185733,-0.28470343,-3.092531296,-1.445775856,-2.512111797,-1.471886149,,,,
1.863762912,0.712718756,-0.948728093,0.605180452,0.315734109,2.142813272,2.904086487,-0.414661142,0.097623725,-1.149704188,0.763009792,0.091953955,-1.74438035,1.935212751,-0.89117543,0.713217751,,,,
2.466073934,-0.100732135,1.518719551,0.86569128,0.180441762,2.314935986,2.349091603,-0.087708244,-0.01839846,-0.781178642,1.388655926,0.606543145,-2.468316303,-0.847983622,-1.684918747,-0.927642962,,,,
2.291483921,1.057362366,-2.518668422,2.635487641,0.505298075,1.366879493,2.394053846,-1.648797529,-0.157877856,-0.198265115,1.557384368,0.540397257,-2.468316303,-0.847983622,-1.684918747,-0.927642962,,,,
2.291483921,1.057362366,-2.518668422,2.635487641,1.314027767,1.819986935,2.994044153,0.659600911,0.464598474,-0.637617301,2.017785778,1.247305099,-2.012602436,1.916160837,-1.065720657,0.898047961,,,,
1.483056857,-0.392050808,0.06561757,-0.063012272,0.317492083,2.445174166,2.040837025,0.227587565,0.089405527,0.093775019,0.420016345,2.03625145,-0.955794275,1.033909251,0.503818787,1.331026638,,,,
1.436655188,-1.006048469,-0.797492741,-1.002192105,1.062981456,2.214521743,3.889847026,-0.13307061,0.161631482,-0.779713247,0.853823951,0.066081349,-1.891483028,4.465140963,0.85005488,-1.358740708,,,,
1.789499432,-0.703628157,0.924788599,0.497747656,0.622793012,2.663831238,3.691164589,-1.186683799,-0.557941104,-0.431938234,-0.19020568,0.086559759,-1.891483028,4.465140963,0.85005488,-1.358740708,,,,
1.35843673,-1.711557502,-0.838917702,-1.030833922,-0.271551258,2.024366735,2.535853635,-0.066768942,-0.340550285,-0.19753374,0.402184468,-0.856993228,-1.891483028,4.465140963,0.85005488,-1.358740708,,,,
1.898728806,-1.018679639,0.01168507,-0.999675491,0.328088328,2.072791079,2.493512366,-0.352692422,-0.165088789,-0.529770047,0.329017771,-0.458003095,-1.809846886,1.60741935,-0.645852574,0.656892552,,,,
1.825899211,-0.308088083,0.960423687,0.170503425,-0.76677461,4.492797225,2.813726035,-1.579907958,0.140416719,-0.123987364,1.466475473,0.500744486,-1.809846886,1.60741935,-0.645852574,0.656892552,,,,
1.294800051,-1.158033461,-1.378385471,-1.107072252,0.438485477,2.028697416,2.427803103,0.395473648,0.193704951,-0.622737531,1.214686049,0.470200385,-0.621394717,1.542756514,-0.349280728,2.791629988,,,,
1.770313418,-0.74446705,-0.251557661,-0.950577463,0.553550795,2.245626548,1.454199436,-0.158859044,0.365572967,-0.933147099,0.576047185,-0.409369005,-1.56287649,3.151899594,-1.28394275,-0.943095137,,,,
2.045903557,-0.099909942,0.916055948,0.113882784,-0.02814029,3.939036578,2.368179523,-1.066808626,0.431300343,-0.094049969,1.341540469,0.428577773,-0.901077044,1.79808687,-2.298717962,3.519996738,,,,
2.046514456,-0.409281494,0.992034637,0.000446936,-0.053787413,1.953043417,1.304440176,-0.113772779,0.88234475,-0.620346862,1.097983095,0.403702852,-1.488391987,2.913436715,-1.422047556,0.283139637,,,,
2.843046042,0.776866952,-0.799873962,2.597440625,-0.498800815,2.980966043,1.704076138,-0.375838536,0.830853704,-0.896102548,0.61581771,-0.109901132,-0.709529037,1.270909665,-1.884485195,3.575765976,,,,
2.843046042,0.776866952,-0.799873962,2.597440625,-0.003610896,1.398471836,2.392264332,-0.128225821,1.059692713,-0.856194343,0.112095729,-0.552463863,-3.125845791,0.64529737,-1.501959726,-0.861139021,,,,
1.056891896,3.985643535,-2.66084562,-0.022839116,-0.435579334,3.110656961,-0.240844977,-1.750939733,0.547122316,-0.53368243,-0.579550141,-0.14940868,-1.311878755,3.273341833,-1.711958399,0.371062288,,,,
1.352154415,2.760415171,-2.620698791,2.250235308,0.335907821,2.05388569,0.954812017,0.635477156,0.735438118,-1.514172044,0.474263137,-0.906195497,-1.987683116,2.483909912,-0.883470847,0.793746014,,,,
1.0219863,1.848020284,-0.975334056,-0.171290379,0.193532532,3.081105362,1.452080024,-1.10456771,0.437919841,-1.048871159,-0.881404524,-0.489002105,-1.307984445,3.835812844,-1.674520687,0.845647104,,,,
0.855925511,-0.72694512,-0.93537881,-0.584918339,-0.783436637,3.138269088,0.466248505,-0.325001191,0.691977784,-1.020251928,0.281669967,-0.176476463,-2.423511697,0.685370864,0.777140776,0.225556577,,,,
2.063926485,0.373855203,-1.70240986,1.637024919,-0.083439332,3.009494358,1.227980792,-1.335126299,1.37511671,-0.449257603,0.962830884,0.291357206,-2.042577245,2.791586399,-0.658710774,0.689419199,,,,
1.372996012,-0.737806773,0.868385147,-0.055304497,-0.38789785,4.539245764,1.566390527,-1.859952791,0.768220557,-0.972217947,0.253507392,-0.196903285,-2.098658452,2.415059608,-0.515980092,0.647070439,,,,
0.856363085,-0.720882111,-0.947265371,-0.584835177,-0.215739913,3.631786044,0.913745608,-0.391299403,1.513086738,-0.562907978,1.509964715,0.859832819,-0.744068294,2.130273172,-1.38019506,2.952889983,,,,
1.310011053,-1.421542887,-0.917595884,-1.549402647,0.893779912,1.705155746,2.55235853,-0.328189448,1.151571066,-0.190259066,1.057719605,0.184865593,-0.744068294,2.130273172,-1.38019506,2.952889983,,,,
1.252628143,-0.353856009,-0.056162699,-0.08238892,-0.908714132,1.527696553,3.26130495,0.572442028,1.532729556,-0.519205325,1.526308247,0.833783029,-2.098658452,2.415059608,-0.515980092,0.647070439,,,,
2.606724259,0.252946641,-0.547763367,2.592562001,-0.35311687,2.678418021,2.3156299,-0.248035352,1.974635883,-0.347475033,1.5108529,0.904176734,-2.112447824,2.3710259,-0.853937418,0.820012804,,,,
1.669577556,-0.252933251,-0.02086966,-0.113559979,-1.251370035,3.443081677,-0.138196346,-0.935402513,1.271479316,-0.434562219,1.083603896,0.305585078,-2.112447824,2.3710259,-0.853937418,0.820012804,,,,
0.859834112,1.840266777,0.22314428,-0.683229572,0.068985062,1.651630251,1.556848134,-0.224589072,1.270079863,-0.453163505,1.067383251,0.314915138,-1.231923123,1.833076285,-1.145220201,1.864957338,,,,
0.649278576,1.915594108,-0.057934641,-0.555910689,0.422843603,2.348782131,2.033699639,-0.553474857,1.07809281,-0.320710842,-0.240655894,-0.100292917,-1.733210185,1.351202532,0.057839538,1.05997027,,,,
0.649278576,1.915594108,-0.057934641,-0.555910689,-0.310952787,1.229254155,2.373367861,-0.033796103,1.451244164,-0.455080075,-0.249507485,-0.763750694,-2.24165103,1.928265061,-0.852711862,0.853522426,,,,
-0.517859579,1.728525768,0.056056108,-0.760084204,-0.210240487,2.866450724,3.281888729,-1.158394068,1.292395362,-0.399819587,-0.339599979,-0.608571936,-2.219051786,1.951646078,-0.92126652,0.87589759,,,,
0.768263636,-0.746802286,-0.924687315,-0.565416593,-0.754014206,4.175435524,0.447055236,-2.337923642,1.677659262,-0.380632068,0.308529051,0.624056555,-2.268849058,1.756260831,-0.648650232,0.763779189,,,,
2.183397088,-0.687695875,0.45282995,-0.806589363,-0.237461275,2.14417627,1.788150073,-0.176618778,,,,,-2.128653329,2.579483529,-0.707340933,0.748944817,,,,
1.801240909,-0.326555645,0.780011968,0.110203728,0.454773159,2.209428222,1.982141845,0.195063164,,,,,-2.125714739,2.249487651,-0.609011359,0.722554753,,,,
2.203902788,-0.078904662,0.745944038,0.129064258,0.19048919,2.597445113,2.872204435,-0.435554574,,,,,-1.842557134,3.29211764,0.32604216,-1.101329555,,,,
2.203902788,-0.078904662,0.745944038,0.129064258,-0.801500754,3.660672658,0.399690353,-1.70062302,,,,,-1.489204842,4.474647103,-0.186439491,-2.435984767,,,,
2.078223904,-0.561248819,0.710016039,-0.494545991,0.492104346,1.154021931,1.845209442,-0.032638127,,,,,-2.452098753,0.928206637,-0.521487336,0.854956639,,,,
1.576399967,2.26033335,-2.760882058,1.73667795,0.064693176,2.386182566,2.199741396,-0.195791448,,,,,-1.547449719,4.182034798,-0.205340288,-2.368088849,,,,
1.734369477,-0.237982901,0.85718775,0.10475175,-0.727014545,2.635168059,2.775335316,-1.864647826,,,,,-1.547449719,4.182034798,-0.205340288,-2.368088849,,,,
2.448575958,0.619753617,1.682864588,0.605665859,-0.752326457,3.208976357,0.988847379,-0.567409554,,,,,-2.334260335,1.693607402,-1.033767671,1.006515513,,,,
1.80626779,-0.301688585,0.794747232,0.101891605,-0.170852542,1.329071038,2.212895915,-0.975185571,,,,,-1.915095202,2.67095086,-0.837595017,0.730906758,,,,
1.934729977,-0.45132673,1.001031183,-0.193540831,-0.56440158,2.300475082,0.921134992,-0.496880208,,,,,-1.207409726,3.333083043,-0.638825718,-2.258011508,,,,
2.732424451,0.401453146,-1.304581564,2.552269168,0.050411513,3.183929601,0.139358603,-1.699985845,,,,,-1.642509008,3.462580198,0.108638847,-1.669178498,,,,
2.732424451,0.401453146,-1.304581564,2.552269168,0.208300694,1.481564334,2.855529238,-0.246426388,,,,,-1.693595776,4.387012015,-0.066612307,-2.468225614,,,,
2.732424451,0.401453146,-1.304581564,2.552269168,-1.224229873,3.081369453,0.508293638,-1.208062628,,,,,-1.516693708,2.943640195,0.24422622,-1.162399062,,,,
1.621866906,0.419728806,-0.429469524,-0.538514792,-0.33425395,2.571031415,0.609561111,-0.458879081,,,,,-1.516693708,2.943640195,0.24422622,-1.162399062,,,,
1.44701945,-0.971805547,-0.697462474,-1.091696765,-0.080177486,1.787141272,2.817019263,0.470208029,,,,,-1.611023815,4.438105512,-0.080682499,-2.466598298,,,,
2.472766175,0.287675214,0.608192303,2.527300855,-0.806816078,2.275399902,0.810344608,-0.317752836,,,,,-1.611023815,4.438105512,-0.080682499,-2.466598298,,,,
2.472766175,0.287675214,0.608192303,2.527300855,0.807323043,2.575071344,3.039280224,0.0127205,,,,,-2.020894468,1.975067003,-0.910266607,0.832925671,,,,
1.859434738,0.590922877,0.427645826,-0.410510093,-0.666347294,3.666998282,0.737024914,0.120648638,,,,,-1.939965562,2.167710469,-0.941275076,0.816016865,,,,
1.440186329,2.560039469,-1.255154984,-2.747691015,0.326644151,0.155815791,1.340933664,0.338048745,,,,,-2.352262123,3.012376865,-0.948834404,-0.26376589,,,,
1.440186329,2.560039469,-1.255154984,-2.747691015,0.147072572,1.68170384,1.531250584,-0.061104374,,,,,-1.973157915,2.902040859,-0.650573455,0.645885804,,,,
1.440186329,2.560039469,-1.255154984,-2.747691015,-1.199336529,5.19799403,0.853839362,-1.831475633,,,,,-1.532398693,4.193771487,-0.345936863,-2.33948202,,,,
1.572437966,-0.311714037,0.037808621,-0.093651362,0.26396232,1.843516311,3.270093341,0.34971329,,,,,-1.73053502,4.621822911,-0.736316866,-1.831942547,,,,
2.429118998,0.220701551,0.909825865,-0.000105558,-0.32108591,1.776833647,2.898363404,-0.424814495,,,,,-1.73053502,4.621822911,-0.736316866,-1.831942547,,,,
1.447765464,-1.091985445,0.206915042,-0.644487305,1.356481849,1.882728573,3.034297472,0.614992014,,,,,-1.567230945,4.332008519,-0.286212664,-2.352229262,,,,
-0.466747667,2.536532237,-1.504980309,-0.086095948,-0.33170511,1.821391932,0.220165991,-0.306851903,,,,,-1.567230945,4.332008519,-0.286212664,-2.352229262,,,,
-0.466747667,2.536532237,-1.504980309,-0.086095948,0.723870738,3.030127456,2.001934819,-0.568054249,,,,,-1.94892388,2.947010429,-0.725676168,0.687664606,,,,
-0.466747667,2.536532237,-1.504980309,-0.086095948,-0.378317327,1.93035524,0.310725127,-0.344556145,,,,,-1.973157915,2.902040859,-0.650573455,0.645885804,,,,
-0.273324411,1.741584702,-0.995993694,-0.362406388,-0.676558443,2.820738336,-0.04307063,-0.07102056,,,,,-1.191790221,3.127739172,-0.643989115,-2.263093393,,,,
-0.273324411,1.741584702,-0.995993694,-0.362406388,0.404589112,0.949032822,2.55186077,0.140123158,,,,,-2.221390228,2.046016068,-0.969685806,0.925651565,,,,
-0.273324411,1.741584702,-0.995993694,-0.362406388,-0.851936883,4.865937969,0.098528879,-3.020271564,,,,,-2.262940424,1.50058139,-1.118859918,1.022857194,,,,
